issue_date,province_id,lead,probability,base_rate,y_obs
2024-02-06,63,2,0.458166,0.116211,0.0
2024-02-06,63,3,0.497216,0.116285,0.0
2024-02-06,63,4,0.450197,0.11636,1.0
2024-02-06,63,5,0.457026,0.116435,0.0
2024-02-06,63,6,0.431898,0.116509,0.0
2024-02-07,63,2,0.488244,0.116211,0.0
2024-02-07,63,3,0.545891,0.116285,1.0
2024-02-07,63,4,0.54629,0.11636,1.0
2024-02-07,63,5,0.535436,0.116435,0.0
2024-02-07,63,6,0.492577,0.116509,0.0
2024-02-08,63,2,0.545587,0.116211,0.0
2024-02-08,63,3,0.590109,0.116285,1.0
2024-02-08,63,4,0.601047,0.11636,1.0
2024-02-08,63,5,0.586455,0.116435,0.0
2024-02-08,63,6,0.530874,0.116509,0.0
2024-02-09,63,2,0.56835,0.116211,0.0
2024-02-09,63,3,0.585912,0.116285,1.0
2024-02-09,63,4,0.570253,0.11636,1.0
2024-02-09,63,5,0.557164,0.116435,0.0
2024-02-09,63,6,0.529498,0.116509,0.0
2024-02-10,63,2,0.540114,0.116211,0.0
2024-02-10,63,3,0.592433,0.116285,1.0
2024-02-10,63,4,0.59024,0.11636,0.0
2024-02-10,63,5,0.576845,0.116435,0.0
2024-02-10,63,6,0.577056,0.116509,0.0
2024-02-11,63,2,0.477289,0.116211,0.0
2024-02-11,63,3,0.53373,0.116285,1.0
2024-02-11,63,4,0.526482,0.11636,0.0
2024-02-11,63,5,0.513778,0.116435,0.0
2024-02-11,63,6,0.530585,0.116509,1.0
2024-02-12,63,2,0.437807,0.116211,0.0
2024-02-12,63,3,0.485447,0.116285,1.0
2024-02-12,63,4,0.479967,0.11636,0.0
2024-02-12,63,5,0.476511,0.116435,0.0
2024-02-12,63,6,0.491617,0.116509,1.0
2024-02-13,63,2,0.397607,0.116211,0.0
2024-02-13,63,3,0.44209,0.116285,1.0
2024-02-13,63,4,0.430589,0.11636,0.0
2024-02-13,63,5,0.439904,0.116435,0.0
2024-02-13,63,6,0.448477,0.116509,1.0
2024-02-14,63,2,0.398533,0.116211,1.0
2024-02-14,63,3,0.448708,0.116285,1.0
2024-02-14,63,4,0.430912,0.11636,0.0
2024-02-14,63,5,0.446426,0.116435,0.0
2024-02-14,63,6,0.445998,0.116509,1.0
2024-02-15,63,2,0.397586,0.116211,1.0
2024-02-15,63,3,0.441014,0.116285,1.0
2024-02-15,63,4,0.42447,0.11636,0.0
2024-02-15,63,5,0.441836,0.116435,0.0
2024-02-15,63,6,0.435467,0.116509,1.0
2024-02-16,63,2,0.369055,0.116211,1.0
2024-02-16,63,3,0.373224,0.116285,1.0
2024-02-16,63,4,0.351446,0.11636,0.0
2024-02-16,63,5,0.36395,0.116435,0.0
2024-02-16,63,6,0.356141,0.116509,1.0
2024-02-17,63,2,0.378938,0.116211,1.0
2024-02-17,63,3,0.412278,0.116285,0.0
2024-02-17,63,4,0.404022,0.11636,0.0
2024-02-17,63,5,0.41069,0.116435,0.0
2024-02-17,63,6,0.422425,0.116509,1.0
2024-02-18,63,2,0.383,0.116211,1.0
2024-02-18,63,3,0.411268,0.116285,0.0
2024-02-18,63,4,0.40482,0.11636,0.0
2024-02-18,63,5,0.413004,0.116435,1.0
2024-02-18,63,6,0.420559,0.116509,1.0
2024-02-19,63,2,0.386743,0.116211,1.0
2024-02-19,63,3,0.407495,0.116285,0.0
2024-02-19,63,4,0.374449,0.11636,0.0
2024-02-19,63,5,0.402066,0.116435,1.0
2024-02-19,63,6,0.414785,0.116509,1.0
2024-02-20,63,2,0.428459,0.116211,1.0
2024-02-20,63,3,0.447771,0.116285,0.0
2024-02-20,63,4,0.414257,0.11636,0.0
2024-02-20,63,5,0.440914,0.116435,1.0
2024-02-20,63,6,0.439739,0.116509,1.0
2024-02-21,63,2,0.338522,0.116211,1.0
2024-02-21,63,3,0.393694,0.116285,0.0
2024-02-21,63,4,0.462485,0.11636,0.0
2024-02-21,63,5,0.468233,0.116435,1.0
2024-02-21,63,6,0.446187,0.116509,1.0
2024-02-22,63,2,0.315835,0.116211,1.0
2024-02-22,63,3,0.352195,0.116285,0.0
2024-02-22,63,4,0.37796,0.11636,0.0
2024-02-22,63,5,0.379715,0.116435,1.0
2024-02-22,63,6,0.379634,0.116509,1.0
2024-02-23,63,2,0.276519,0.116211,1.0
2024-02-23,63,3,0.311226,0.116285,0.0
2024-02-23,63,4,0.330936,0.11636,0.0
2024-02-23,63,5,0.335505,0.116435,1.0
2024-02-23,63,6,0.344771,0.116509,1.0
2024-02-24,63,2,0.289774,0.116211,0.0
2024-02-24,63,3,0.305754,0.116285,0.0
2024-02-24,63,4,0.291393,0.11636,0.0
2024-02-24,63,5,0.301477,0.116435,1.0
2024-02-24,63,6,0.327069,0.116509,1.0
2024-01-30,64,2,0.190338,0.101033,1.0
2024-01-30,64,3,0.243706,0.101098,1.0
2024-01-30,64,4,0.229825,0.101163,0.0
2024-01-30,64,5,0.256476,0.101228,1.0
2024-01-30,64,6,0.281651,0.101293,0.0
2024-01-31,64,2,0.188049,0.101033,1.0
2024-01-31,64,3,0.23974,0.101098,1.0
2024-01-31,64,4,0.226451,0.101163,1.0
2024-01-31,64,5,0.250636,0.101228,1.0
2024-01-31,64,6,0.279532,0.101293,0.0
2024-02-01,64,2,0.204271,0.101033,1.0
2024-02-01,64,3,0.254106,0.101098,1.0
2024-02-01,64,4,0.24163,0.101163,1.0
2024-02-01,64,5,0.263345,0.101228,1.0
2024-02-01,64,6,0.280634,0.101293,0.0
2024-02-02,64,2,0.245577,0.101033,1.0
2024-02-02,64,3,0.294919,0.101098,0.0
2024-02-02,64,4,0.291892,0.101163,1.0
2024-02-02,64,5,0.314333,0.101228,1.0
2024-02-02,64,6,0.321642,0.101293,0.0
2024-02-03,64,2,0.267062,0.101033,1.0
2024-02-03,64,3,0.289678,0.101098,0.0
2024-02-03,64,4,0.2835,0.101163,1.0
2024-02-03,64,5,0.302574,0.101228,0.0
2024-02-03,64,6,0.294981,0.101293,0.0
2024-02-04,64,2,0.30601,0.101033,1.0
2024-02-04,64,3,0.334945,0.101098,0.0
2024-02-04,64,4,0.328477,0.101163,1.0
2024-02-04,64,5,0.347633,0.101228,0.0
2024-02-04,64,6,0.328847,0.101293,0.0
2024-02-05,64,2,0.339131,0.101033,1.0
2024-02-05,64,3,0.375705,0.101098,0.0
2024-02-05,64,4,0.366132,0.101163,1.0
2024-02-05,64,5,0.380835,0.101228,0.0
2024-02-05,64,6,0.356414,0.101293,0.0
2024-02-06,64,2,0.365327,0.101033,1.0
2024-02-06,64,3,0.416505,0.101098,0.0
2024-02-06,64,4,0.397794,0.101163,1.0
2024-02-06,64,5,0.405931,0.101228,0.0
2024-02-06,64,6,0.379163,0.101293,0.0
2024-02-07,64,2,0.391864,0.101033,1.0
2024-02-07,64,3,0.462601,0.101098,1.0
2024-02-07,64,4,0.490396,0.101163,1.0
2024-02-07,64,5,0.483618,0.101228,0.0
2024-02-07,64,6,0.434207,0.101293,0.0
2024-02-08,64,2,0.401833,0.101033,1.0
2024-02-08,64,3,0.459355,0.101098,1.0
2024-02-08,64,4,0.494148,0.101163,1.0
2024-02-08,64,5,0.48919,0.101228,0.0
2024-02-08,64,6,0.432219,0.101293,0.0
2024-02-09,64,2,0.431727,0.101033,0.0
2024-02-09,64,3,0.460212,0.101098,1.0
2024-02-09,64,4,0.466599,0.101163,1.0
2024-02-09,64,5,0.468685,0.101228,0.0
2024-02-09,64,6,0.428997,0.101293,0.0
2024-02-10,64,2,0.435351,0.101033,0.0
2024-02-10,64,3,0.466338,0.101098,1.0
2024-02-10,64,4,0.475637,0.101163,0.0
2024-02-10,64,5,0.478404,0.101228,0.0
2024-02-10,64,6,0.439318,0.101293,0.0
2024-02-11,64,2,0.379623,0.101033,0.0
2024-02-11,64,3,0.448744,0.101098,1.0
2024-02-11,64,4,0.467745,0.101163,0.0
2024-02-11,64,5,0.466912,0.101228,0.0
2024-02-11,64,6,0.463086,0.101293,0.0
2024-02-12,64,2,0.340857,0.101033,0.0
2024-02-12,64,3,0.401467,0.101098,1.0
2024-02-12,64,4,0.42126,0.101163,0.0
2024-02-12,64,5,0.432992,0.101228,0.0
2024-02-12,64,6,0.420814,0.101293,0.0
2024-02-13,64,2,0.306069,0.101033,0.0
2024-02-13,64,3,0.362185,0.101098,1.0
2024-02-13,64,4,0.374132,0.101163,0.0
2024-02-13,64,5,0.394556,0.101228,0.0
2024-02-13,64,6,0.379047,0.101293,1.0
2024-02-14,64,2,0.267083,0.101033,1.0
2024-02-14,64,3,0.324235,0.101098,1.0
2024-02-14,64,4,0.325573,0.101163,0.0
2024-02-14,64,5,0.345601,0.101228,0.0
2024-02-14,64,6,0.343172,0.101293,1.0
2024-02-15,64,2,0.237818,0.101033,1.0
2024-02-15,64,3,0.28285,0.101098,1.0
2024-02-15,64,4,0.281478,0.101163,0.0
2024-02-15,64,5,0.303844,0.101228,0.0
2024-02-15,64,6,0.30392,0.101293,1.0
2024-02-16,64,2,0.20538,0.101033,1.0
2024-02-16,64,3,0.237313,0.101098,1.0
2024-02-16,64,4,0.23798,0.101163,0.0
2024-02-16,64,5,0.257499,0.101228,0.0
2024-02-16,64,6,0.267681,0.101293,1.0
2024-02-17,64,2,0.180969,0.101033,1.0
2024-02-17,64,3,0.205165,0.101098,0.0
2024-02-17,64,4,0.202743,0.101163,0.0
2024-02-17,64,5,0.223059,0.101228,0.0
2024-02-17,64,6,0.235645,0.101293,1.0
2024-02-18,64,2,0.1813,0.101033,1.0
2024-02-18,64,3,0.20267,0.101098,0.0
2024-02-18,64,4,0.201358,0.101163,0.0
2024-02-18,64,5,0.217735,0.101228,0.0
2024-02-18,64,6,0.236008,0.101293,1.0
2024-02-19,64,2,0.217003,0.101033,1.0
2024-02-19,64,3,0.235329,0.101098,0.0
2024-02-19,64,4,0.217162,0.101163,0.0
2024-02-19,64,5,0.252442,0.101228,0.0
2024-02-19,64,6,0.259826,0.101293,1.0
2024-02-20,64,2,0.237897,0.101033,1.0
2024-02-20,64,3,0.25962,0.101098,0.0
2024-02-20,64,4,0.241685,0.101163,0.0
2024-02-20,64,5,0.278558,0.101228,1.0
2024-02-20,64,6,0.277912,0.101293,1.0
2024-02-21,64,2,0.226102,0.101033,1.0
2024-02-21,64,3,0.253766,0.101098,0.0
2024-02-21,64,4,0.314862,0.101163,0.0
2024-02-21,64,5,0.334336,0.101228,1.0
2024-02-21,64,6,0.288549,0.101293,1.0
2024-02-22,64,2,0.282447,0.101033,1.0
2024-02-22,64,3,0.298335,0.101098,0.0
2024-02-22,64,4,0.333367,0.101163,0.0
2024-02-22,64,5,0.338005,0.101228,1.0
2024-02-22,64,6,0.301586,0.101293,1.0
2024-02-23,64,2,0.303878,0.101033,1.0
2024-02-23,64,3,0.348892,0.101098,0.0
2024-02-23,64,4,0.398478,0.101163,0.0
2024-02-23,64,5,0.39459,0.101228,1.0
2024-02-23,64,6,0.376012,0.101293,1.0
2024-02-24,64,2,0.365578,0.101033,0.0
2024-02-24,64,3,0.391429,0.101098,0.0
2024-02-24,64,4,0.407061,0.101163,0.0
2024-02-24,64,5,0.406832,0.101228,1.0
2024-02-24,64,6,0.394126,0.101293,1.0
2024-01-30,65,2,0.286421,0.080187,1.0
2024-01-30,65,3,0.330868,0.080238,1.0
2024-01-30,65,4,0.337646,0.080289,1.0
2024-01-30,65,5,0.356748,0.080341,0.0
2024-01-30,65,6,0.354939,0.080392,1.0
2024-01-31,65,2,0.325587,0.080187,1.0
2024-01-31,65,3,0.371878,0.080238,1.0
2024-01-31,65,4,0.383647,0.080289,1.0
2024-01-31,65,5,0.400448,0.080341,0.0
2024-01-31,65,6,0.390646,0.080392,1.0
2024-02-01,65,2,0.339264,0.080187,1.0
2024-02-01,65,3,0.383995,0.080238,1.0
2024-02-01,65,4,0.397957,0.080289,1.0
2024-02-01,65,5,0.404633,0.080341,0.0
2024-02-01,65,6,0.392734,0.080392,1.0
2024-02-02,65,2,0.386902,0.080187,1.0
2024-02-02,65,3,0.428591,0.080238,1.0
2024-02-02,65,4,0.45518,0.080289,0.0
2024-02-02,65,5,0.45777,0.080341,0.0
2024-02-02,65,6,0.436066,0.080392,1.0
2024-02-03,65,2,0.389315,0.080187,1.0
2024-02-03,65,3,0.427399,0.080238,1.0
2024-02-03,65,4,0.458748,0.080289,0.0
2024-02-03,65,5,0.462383,0.080341,0.0
2024-02-03,65,6,0.437026,0.080392,1.0
2024-02-04,65,2,0.389767,0.080187,1.0
2024-02-04,65,3,0.432352,0.080238,1.0
2024-02-04,65,4,0.459541,0.080289,0.0
2024-02-04,65,5,0.466289,0.080341,1.0
2024-02-04,65,6,0.436124,0.080392,1.0
2024-02-05,65,2,0.381022,0.080187,1.0
2024-02-05,65,3,0.428626,0.080238,1.0
2024-02-05,65,4,0.44479,0.080289,0.0
2024-02-05,65,5,0.44465,0.080341,1.0
2024-02-05,65,6,0.420983,0.080392,1.0
2024-02-06,65,2,0.344398,0.080187,1.0
2024-02-06,65,3,0.42977,0.080238,1.0
2024-02-06,65,4,0.444164,0.080289,0.0
2024-02-06,65,5,0.439566,0.080341,1.0
2024-02-06,65,6,0.449764,0.080392,1.0
2024-02-07,65,2,0.348553,0.080187,1.0
2024-02-07,65,3,0.445259,0.080238,1.0
2024-02-07,65,4,0.506117,0.080289,0.0
2024-02-07,65,5,0.514605,0.080341,1.0
2024-02-07,65,6,0.473635,0.080392,1.0
2024-02-08,65,2,0.288581,0.080187,1.0
2024-02-08,65,3,0.373776,0.080238,1.0
2024-02-08,65,4,0.437204,0.080289,0.0
2024-02-08,65,5,0.438923,0.080341,1.0
2024-02-08,65,6,0.427869,0.080392,1.0
2024-02-09,65,2,0.274087,0.080187,1.0
2024-02-09,65,3,0.330057,0.080238,0.0
2024-02-09,65,4,0.359982,0.080289,0.0
2024-02-09,65,5,0.375678,0.080341,1.0
2024-02-09,65,6,0.382838,0.080392,1.0
2024-02-10,65,2,0.291563,0.080187,1.0
2024-02-10,65,3,0.347043,0.080238,0.0
2024-02-10,65,4,0.378349,0.080289,0.0
2024-02-10,65,5,0.402114,0.080341,1.0
2024-02-10,65,6,0.392313,0.080392,1.0
2024-02-11,65,2,0.246209,0.080187,1.0
2024-02-11,65,3,0.298432,0.080238,0.0
2024-02-11,65,4,0.323331,0.080289,1.0
2024-02-11,65,5,0.343286,0.080341,1.0
2024-02-11,65,6,0.353963,0.080392,1.0
2024-02-12,65,2,0.222593,0.080187,1.0
2024-02-12,65,3,0.264857,0.080238,0.0
2024-02-12,65,4,0.287426,0.080289,1.0
2024-02-12,65,5,0.309145,0.080341,1.0
2024-02-12,65,6,0.320907,0.080392,1.0
2024-02-13,65,2,0.262594,0.080187,1.0
2024-02-13,65,3,0.309782,0.080238,0.0
2024-02-13,65,4,0.333532,0.080289,1.0
2024-02-13,65,5,0.351728,0.080341,1.0
2024-02-13,65,6,0.353171,0.080392,1.0
2024-02-14,65,2,0.213768,0.080187,1.0
2024-02-14,65,3,0.263471,0.080238,0.0
2024-02-14,65,4,0.276425,0.080289,1.0
2024-02-14,65,5,0.288876,0.080341,1.0
2024-02-14,65,6,0.313123,0.080392,1.0
2024-02-15,65,2,0.260188,0.080187,1.0
2024-02-15,65,3,0.307193,0.080238,0.0
2024-02-15,65,4,0.325111,0.080289,1.0
2024-02-15,65,5,0.343409,0.080341,1.0
2024-02-15,65,6,0.341903,0.080392,1.0
2024-02-16,65,2,0.306458,0.080187,0.0
2024-02-16,65,3,0.346161,0.080238,0.0
2024-02-16,65,4,0.374583,0.080289,1.0
2024-02-16,65,5,0.390047,0.080341,1.0
2024-02-16,65,6,0.375729,0.080392,1.0
2024-02-17,65,2,0.276395,0.080187,0.0
2024-02-17,65,3,0.287883,0.080238,0.0
2024-02-17,65,4,0.301347,0.080289,1.0
2024-02-17,65,5,0.30948,0.080341,1.0
2024-02-17,65,6,0.299734,0.080392,0.0
2024-02-18,65,2,0.291159,0.080187,0.0
2024-02-18,65,3,0.326694,0.080238,1.0
2024-02-18,65,4,0.354508,0.080289,1.0
2024-02-18,65,5,0.355898,0.080341,1.0
2024-02-18,65,6,0.363287,0.080392,1.0
2024-02-19,65,2,0.279509,0.080187,0.0
2024-02-19,65,3,0.312872,0.080238,1.0
2024-02-19,65,4,0.315812,0.080289,1.0
2024-02-19,65,5,0.343039,0.080341,1.0
2024-02-19,65,6,0.345841,0.080392,1.0
2024-02-20,65,2,0.247554,0.080187,0.0
2024-02-20,65,3,0.287842,0.080238,1.0
2024-02-20,65,4,0.286959,0.080289,1.0
2024-02-20,65,5,0.323293,0.080341,1.0
2024-02-20,65,6,0.31036,0.080392,1.0
2024-02-21,65,2,0.244331,0.080187,0.0
2024-02-21,65,3,0.322889,0.080238,1.0
2024-02-21,65,4,0.424186,0.080289,1.0
2024-02-21,65,5,0.447449,0.080341,1.0
2024-02-21,65,6,0.37444,0.080392,1.0
2024-02-22,65,2,0.232714,0.080187,0.0
2024-02-22,65,3,0.289543,0.080238,1.0
2024-02-22,65,4,0.345801,0.080289,1.0
2024-02-22,65,5,0.343571,0.080341,1.0
2024-02-22,65,6,0.324836,0.080392,1.0
2024-02-23,65,2,0.255718,0.080187,0.0
2024-02-23,65,3,0.308009,0.080238,1.0
2024-02-23,65,4,0.36514,0.080289,1.0
2024-02-23,65,5,0.36474,0.080341,1.0
2024-02-23,65,6,0.337813,0.080392,1.0
2024-02-24,65,2,0.288875,0.080187,0.0
2024-02-24,65,3,0.316848,0.080238,1.0
2024-02-24,65,4,0.337565,0.080289,1.0
2024-02-24,65,5,0.339117,0.080341,0.0
2024-02-24,65,6,0.331791,0.080392,1.0
2024-01-30,66,2,0.274685,0.090793,1.0
2024-01-30,66,3,0.342352,0.090851,0.0
2024-01-30,66,4,0.345998,0.090909,0.0
2024-01-30,66,5,0.358744,0.090967,0.0
2024-01-30,66,6,0.369394,0.091026,1.0
2024-01-31,66,2,0.304934,0.090793,1.0
2024-01-31,66,3,0.34375,0.090851,0.0
2024-01-31,66,4,0.339001,0.090909,0.0
2024-01-31,66,5,0.350309,0.090967,0.0
2024-01-31,66,6,0.340671,0.091026,1.0
2024-02-01,66,2,0.322176,0.090793,1.0
2024-02-01,66,3,0.35944,0.090851,0.0
2024-02-01,66,4,0.357635,0.090909,0.0
2024-02-01,66,5,0.360854,0.090967,0.0
2024-02-01,66,6,0.347952,0.091026,1.0
2024-02-02,66,2,0.373957,0.090793,1.0
2024-02-02,66,3,0.407925,0.090851,0.0
2024-02-02,66,4,0.418954,0.090909,0.0
2024-02-02,66,5,0.418776,0.090967,0.0
2024-02-02,66,6,0.396057,0.091026,1.0
2024-02-03,66,2,0.420162,0.090793,1.0
2024-02-03,66,3,0.453254,0.090851,0.0
2024-02-03,66,4,0.471991,0.090909,0.0
2024-02-03,66,5,0.462312,0.090967,0.0
2024-02-03,66,6,0.435885,0.091026,1.0
2024-02-04,66,2,0.453705,0.090793,1.0
2024-02-04,66,3,0.496391,0.090851,0.0
2024-02-04,66,4,0.514191,0.090909,0.0
2024-02-04,66,5,0.495036,0.090967,0.0
2024-02-04,66,6,0.469888,0.091026,1.0
2024-02-05,66,2,0.450532,0.090793,0.0
2024-02-05,66,3,0.497339,0.090851,0.0
2024-02-05,66,4,0.505934,0.090909,0.0
2024-02-05,66,5,0.487688,0.090967,1.0
2024-02-05,66,6,0.45815,0.091026,1.0
2024-02-06,66,2,0.403093,0.090793,0.0
2024-02-06,66,3,0.493206,0.090851,0.0
2024-02-06,66,4,0.498364,0.090909,0.0
2024-02-06,66,5,0.473056,0.090967,1.0
2024-02-06,66,6,0.481368,0.091026,1.0
2024-02-07,66,2,0.347921,0.090793,0.0
2024-02-07,66,3,0.448196,0.090851,0.0
2024-02-07,66,4,0.492217,0.090909,0.0
2024-02-07,66,5,0.468139,0.090967,1.0
2024-02-07,66,6,0.458577,0.091026,1.0
2024-02-08,66,2,0.306718,0.090793,0.0
2024-02-08,66,3,0.389827,0.090851,0.0
2024-02-08,66,4,0.437331,0.090909,0.0
2024-02-08,66,5,0.420258,0.090967,1.0
2024-02-08,66,6,0.416603,0.091026,1.0
2024-02-09,66,2,0.289746,0.090793,0.0
2024-02-09,66,3,0.342715,0.090851,0.0
2024-02-09,66,4,0.3586,0.090909,0.0
2024-02-09,66,5,0.361984,0.090967,1.0
2024-02-09,66,6,0.370995,0.091026,1.0
2024-02-10,66,2,0.298352,0.090793,0.0
2024-02-10,66,3,0.35186,0.090851,0.0
2024-02-10,66,4,0.373029,0.090909,0.0
2024-02-10,66,5,0.38727,0.090967,1.0
2024-02-10,66,6,0.384376,0.091026,1.0
2024-02-11,66,2,0.251619,0.090793,0.0
2024-02-11,66,3,0.302032,0.090851,0.0
2024-02-11,66,4,0.321149,0.090909,0.0
2024-02-11,66,5,0.33572,0.090967,1.0
2024-02-11,66,6,0.353849,0.091026,1.0
2024-02-12,66,2,0.225801,0.090793,0.0
2024-02-12,66,3,0.266038,0.090851,0.0
2024-02-12,66,4,0.283996,0.090909,1.0
2024-02-12,66,5,0.301707,0.090967,1.0
2024-02-12,66,6,0.321278,0.091026,1.0
2024-02-13,66,2,0.273587,0.090793,0.0
2024-02-13,66,3,0.316749,0.090851,0.0
2024-02-13,66,4,0.336868,0.090909,1.0
2024-02-13,66,5,0.358726,0.090967,1.0
2024-02-13,66,6,0.357262,0.091026,1.0
2024-02-14,66,2,0.253547,0.090793,0.0
2024-02-14,66,3,0.306836,0.090851,0.0
2024-02-14,66,4,0.320838,0.090909,1.0
2024-02-14,66,5,0.32858,0.090967,1.0
2024-02-14,66,6,0.353995,0.091026,1.0
2024-02-15,66,2,0.302991,0.090793,0.0
2024-02-15,66,3,0.353105,0.090851,0.0
2024-02-15,66,4,0.373148,0.090909,1.0
2024-02-15,66,5,0.386168,0.090967,1.0
2024-02-15,66,6,0.385412,0.091026,1.0
2024-02-16,66,2,0.351768,0.090793,0.0
2024-02-16,66,3,0.393995,0.090851,0.0
2024-02-16,66,4,0.424887,0.090909,1.0
2024-02-16,66,5,0.433894,0.090967,1.0
2024-02-16,66,6,0.419624,0.091026,1.0
2024-02-17,66,2,0.325016,0.090793,0.0
2024-02-17,66,3,0.336605,0.090851,0.0
2024-02-17,66,4,0.351223,0.090909,1.0
2024-02-17,66,5,0.355453,0.090967,1.0
2024-02-17,66,6,0.339059,0.091026,0.0
2024-02-18,66,2,0.365097,0.090793,0.0
2024-02-18,66,3,0.375365,0.090851,0.0
2024-02-18,66,4,0.395275,0.090909,1.0
2024-02-18,66,5,0.393821,0.090967,1.0
2024-02-18,66,6,0.369961,0.091026,0.0
2024-02-19,66,2,0.346087,0.090793,0.0
2024-02-19,66,3,0.393622,0.090851,1.0
2024-02-19,66,4,0.400847,0.090909,1.0
2024-02-19,66,5,0.419954,0.090967,1.0
2024-02-19,66,6,0.414239,0.091026,0.0
2024-02-20,66,2,0.253446,0.090793,0.0
2024-02-20,66,3,0.308888,0.090851,1.0
2024-02-20,66,4,0.310717,0.090909,1.0
2024-02-20,66,5,0.33963,0.090967,1.0
2024-02-20,66,6,0.336145,0.091026,0.0
2024-02-21,66,2,0.233552,0.090793,0.0
2024-02-21,66,3,0.315217,0.090851,1.0
2024-02-21,66,4,0.415895,0.090909,1.0
2024-02-21,66,5,0.421653,0.090967,1.0
2024-02-21,66,6,0.383633,0.091026,1.0
2024-02-22,66,2,0.226638,0.090793,0.0
2024-02-22,66,3,0.286574,0.090851,1.0
2024-02-22,66,4,0.343145,0.090909,1.0
2024-02-22,66,5,0.339799,0.090967,1.0
2024-02-22,66,6,0.327725,0.091026,1.0
2024-02-23,66,2,0.210917,0.090793,0.0
2024-02-23,66,3,0.261634,0.090851,1.0
2024-02-23,66,4,0.309271,0.090909,1.0
2024-02-23,66,5,0.303772,0.090967,1.0
2024-02-23,66,6,0.302625,0.091026,1.0
2024-02-24,66,2,0.21568,0.090793,0.0
2024-02-24,66,3,0.239248,0.090851,1.0
2024-02-24,66,4,0.248544,0.090909,1.0
2024-02-24,66,5,0.251616,0.090967,0.0
2024-02-24,66,6,0.265314,0.091026,1.0
2024-01-30,67,2,0.368964,0.105696,1.0
2024-01-30,67,3,0.402511,0.105764,1.0
2024-01-30,67,4,0.363422,0.105832,1.0
2024-01-30,67,5,0.375364,0.1059,0.0
2024-01-30,67,6,0.36587,0.105968,1.0
2024-01-31,67,2,0.385413,0.105696,1.0
2024-01-31,67,3,0.448774,0.105764,1.0
2024-01-31,67,4,0.422413,0.105832,1.0
2024-01-31,67,5,0.430427,0.1059,0.0
2024-01-31,67,6,0.435525,0.105968,1.0
2024-02-01,67,2,0.359267,0.105696,1.0
2024-02-01,67,3,0.416097,0.105764,1.0
2024-02-01,67,4,0.388543,0.105832,1.0
2024-02-01,67,5,0.394072,0.1059,0.0
2024-02-01,67,6,0.39693,0.105968,1.0
2024-02-02,67,2,0.360962,0.105696,1.0
2024-02-02,67,3,0.411762,0.105764,1.0
2024-02-02,67,4,0.393655,0.105832,0.0
2024-02-02,67,5,0.397595,0.1059,0.0
2024-02-02,67,6,0.403674,0.105968,1.0
2024-02-03,67,2,0.32605,0.105696,0.0
2024-02-03,67,3,0.368229,0.105764,1.0
2024-02-03,67,4,0.352994,0.105832,0.0
2024-02-03,67,5,0.363973,0.1059,0.0
2024-02-03,67,6,0.371055,0.105968,1.0
2024-02-04,67,2,0.28346,0.105696,1.0
2024-02-04,67,3,0.326356,0.105764,1.0
2024-02-04,67,4,0.305851,0.105832,0.0
2024-02-04,67,5,0.321603,0.1059,0.0
2024-02-04,67,6,0.334331,0.105968,1.0
2024-02-05,67,2,0.241874,0.105696,1.0
2024-02-05,67,3,0.283972,0.105764,1.0
2024-02-05,67,4,0.257036,0.105832,0.0
2024-02-05,67,5,0.276503,0.1059,0.0
2024-02-05,67,6,0.292644,0.105968,1.0
2024-02-06,67,2,0.20108,0.105696,1.0
2024-02-06,67,3,0.245723,0.105764,1.0
2024-02-06,67,4,0.21016,0.105832,0.0
2024-02-06,67,5,0.230485,0.1059,1.0
2024-02-06,67,6,0.251646,0.105968,1.0
2024-02-07,67,2,0.192617,0.105696,1.0
2024-02-07,67,3,0.247613,0.105764,1.0
2024-02-07,67,4,0.242674,0.105832,0.0
2024-02-07,67,5,0.259436,0.1059,1.0
2024-02-07,67,6,0.266702,0.105968,1.0
2024-02-08,67,2,0.194814,0.105696,1.0
2024-02-08,67,3,0.241304,0.105764,1.0
2024-02-08,67,4,0.24214,0.105832,0.0
2024-02-08,67,5,0.258367,0.1059,1.0
2024-02-08,67,6,0.264226,0.105968,1.0
2024-02-09,67,2,0.214727,0.105696,1.0
2024-02-09,67,3,0.241834,0.105764,0.0
2024-02-09,67,4,0.222838,0.105832,0.0
2024-02-09,67,5,0.24345,0.1059,1.0
2024-02-09,67,6,0.262554,0.105968,1.0
2024-02-10,67,2,0.268228,0.105696,1.0
2024-02-10,67,3,0.297112,0.105764,0.0
2024-02-10,67,4,0.27987,0.105832,0.0
2024-02-10,67,5,0.30955,0.1059,1.0
2024-02-10,67,6,0.305083,0.105968,1.0
2024-02-11,67,2,0.297601,0.105696,1.0
2024-02-11,67,3,0.331915,0.105764,0.0
2024-02-11,67,4,0.315902,0.105832,0.0
2024-02-11,67,5,0.336878,0.1059,1.0
2024-02-11,67,6,0.337516,0.105968,1.0
2024-02-12,67,2,0.326077,0.105696,1.0
2024-02-12,67,3,0.329033,0.105764,0.0
2024-02-12,67,4,0.3091,0.105832,0.0
2024-02-12,67,5,0.328073,0.1059,1.0
2024-02-12,67,6,0.309342,0.105968,1.0
2024-02-13,67,2,0.364211,0.105696,1.0
2024-02-13,67,3,0.370729,0.105764,0.0
2024-02-13,67,4,0.350988,0.105832,1.0
2024-02-13,67,5,0.364432,0.1059,1.0
